#  Units of output data:
#  Energy (MeV)
#  Angle (degree)
#  Mass (MeV and/or amu)
#
#    4He( 34Ar,  1H ) 37K      2003 nuclear masses,   uses 931.49401 MeV/amu
# rest masses  incident  31643.2344655( 33.970411146) calculated Q=   1.5571948
#                target   3727.3790331(  4.001506179)
#          (outgoing) C    938.2719963(  1.007276469)
#          (residual) D  34430.7843075( 36.962969139)
# incident lab energy   55.4400    incident lab momentum   1873.9465
#                     CENTER-OF-MASS PARAMETERS:
# total energy 35376.4553 beta(c.m.)0.0529 gamma(c.m.) 1.0014 S=  1.251494E+09
# part A:tot en 31643.8505 mom   197.4451
# part B:tot en  3732.6049 mom   197.4451
# part C:tot en   945.4740 mom   116.4764 beta  0.1232 gam 1.0077 MQ   0.1241
# part D:tot en 34430.9813 mom   116.4764 beta  0.0034 gam 1.0000 MQ   0.0034
#
#                   particle C            particle D
#     cm     lab   kinetic   Jacobian     lab   kinetic  Jacobian
#  angle   angle    energy     factor   angle    energy    factor
 146.00  125.59   3.41246  1.9834E+00    1.94    53.585  3.114E-03
 147.00  126.96   3.35302  2.0233E+00    1.89    53.644  3.142E-03
 148.00  128.35   3.29516  2.0639E+00    1.84    53.702  3.170E-03
 149.00  129.75   3.23890  2.1050E+00    1.79    53.758  3.196E-03
 150.00  131.17   3.18425  2.1465E+00    1.73    53.813  3.222E-03
 151.00  132.60   3.13122  2.1884E+00    1.68    53.866  3.247E-03
 152.00  134.05   3.07984  2.2306E+00    1.63    53.917  3.271E-03
 153.00  135.52   3.03011  2.2731E+00    1.57    53.967  3.294E-03
 154.00  137.00   2.98207  2.3158E+00    1.52    54.015  3.317E-03
 155.00  138.49   2.93571  2.3585E+00    1.46    54.061  3.338E-03
 156.00  140.01   2.89105  2.4011E+00    1.41    54.106  3.359E-03
 157.00  141.53   2.84811  2.4436E+00    1.35    54.149  3.379E-03
 158.00  143.08   2.80690  2.4859E+00    1.29    54.190  3.398E-03
 159.00  144.63   2.76744  2.5277E+00    1.24    54.230  3.416E-03
 160.00  146.21   2.72972  2.5691E+00    1.18    54.267  3.434E-03
 161.00  147.79   2.69378  2.6098E+00    1.12    54.303  3.450E-03
 162.00  149.39   2.65961  2.6496E+00    1.07    54.338  3.466E-03
 163.00  151.01   2.62723  2.6886E+00    1.01    54.370  3.481E-03
 164.00  152.64   2.59664  2.7264E+00    0.95    54.401  3.495E-03
 165.00  154.28   2.56787  2.7630E+00    0.89    54.429  3.508E-03
 166.00  155.93   2.54090  2.7981E+00    0.83    54.456  3.520E-03
 167.00  157.60   2.51577  2.8317E+00    0.77    54.481  3.531E-03
 168.00  159.28   2.49246  2.8635E+00    0.72    54.505  3.542E-03
 169.00  160.96   2.47099  2.8935E+00    0.66    54.526  3.552E-03
 170.00  162.66   2.45137  2.9215E+00    0.60    54.546  3.561E-03
 171.00  164.37   2.43359  2.9472E+00    0.54    54.564  3.569E-03
 172.00  166.08   2.41768  2.9707E+00    0.48    54.580  3.576E-03
 173.00  167.81   2.40362  2.9917E+00    0.42    54.594  3.582E-03
 174.00  169.54   2.39143  3.0102E+00    0.36    54.606  3.588E-03
 175.00  171.27   2.38111  3.0260E+00    0.30    54.616  3.592E-03
 176.00  173.01   2.37266  3.0391E+00    0.24    54.625  3.596E-03
 177.00  174.75   2.36609  3.0494E+00    0.18    54.631  3.599E-03
 178.00  176.50   2.36139  3.0567E+00    0.12    54.636  3.601E-03
 179.00  178.25   2.35857  3.0612E+00    0.06    54.639  3.602E-03
 180.00  180.00   2.35763  3.0626E+00    0.00    54.640  3.603E-03

#    4He( 34Ar,  1H ) 37K       2003 nuclear masses,    uses 931.49401 MeV/amu
# rest masses  incident   31643.2344655( 33.970411146)  calculated Q=   0.1863448
#                target    3727.3790331(  4.001506179)
#          (outgoing) C     938.2719963(  1.007276469)
#          (residual) D   34432.1551575( 36.964440807)
# particle D is in excite d state of energy   1.37085
# incident lab energy   5 5.4400    incident lab moment um   1873.9465
#                     CEN TER-OF-MASS PARAMETERS:
# total energy 35376.4553  beta(c.m.)0.0529 gamma(c.m.)  1.0014 S=  1.251494E+09
# part A:tot en 31643.850 5 mom   197.4451
# part B:tot en  3732.604 9 mom   197.4451
# part C:tot en   944.139 8 mom   105.0979 beta  0.1113  gam 1.0063 MQ   0.1120
# part D:tot en 34432.315 6 mom   105.0979 beta  0.0031  gam 1.0000 MQ   0.0031
#
#                   parti cle C            particle D
#     cm     lab   kineti c   Jacobian     lab   kineti c  Jacobian
#  angle   angle    energ y     factor   angle    energ y    factor
   0.00    0.00  12.75866  4.5823E-01    0.00    42.868 -3.739E-03
   1.00    0.68  12.75782  4.5825E-01    0.06    42.869 -3.739E-03
   2.00    1.35  12.75527  4.5832E-01    0.12    42.871 -3.736E-03
   3.00    2.03  12.75104  4.5844E-01    0.18    42.875 -3.733E-03
   4.00    2.71  12.74510  4.5860E-01    0.24    42.881 -3.728E-03
   5.00    3.39  12.73748  4.5882E-01    0.31    42.889 -3.721E-03
   6.00    4.06  12.72817  4.5907E-01    0.37    42.898 -3.714E-03
   7.00    4.74  12.71717  4.5938E-01    0.43    42.909 -3.704E-03
   8.00    5.42  12.70449  4.5974E-01    0.49    42.922 -3.694E-03
   9.00    6.10  12.69012  4.6014E-01    0.55    42.936 -3.682E-03
  10.00    6.77  12.67409  4.6059E-01    0.61    42.952 -3.668E-03
  11.00    7.45  12.65638  4.6109E-01    0.67    42.970 -3.653E-03
  12.00    8.13  12.63701  4.6163E-01    0.73    42.989 -3.637E-03
  13.00    8.81  12.61598  4.6223E-01    0.79    43.010 -3.620E-03
  14.00    9.49  12.59330  4.6287E-01    0.85    43.033 -3.601E-03
  15.00   10.17  12.56897  4.6357E-01    0.90    43.057 -3.580E-03
  16.00   10.85  12.54300  4.6431E-01    0.96    43.083 -3.559E-03
  17.00   11.53  12.51540  4.6510E-01    1.02    43.111 -3.536E-03
  18.00   12.21  12.48619  4.6595E-01    1.08    43.140 -3.512E-03
  19.00   12.89  12.45536  4.6684E-01    1.14    43.171 -3.486E-03
  20.00   13.57  12.42292  4.6779E-01    1.19    43.203 -3.459E-03
  21.00   14.25  12.38889  4.6879E-01    1.25    43.237 -3.431E-03
  22.00   14.94  12.35328  4.6984E-01    1.31    43.273 -3.402E-03
  23.00   15.62  12.31610  4.7094E-01    1.36    43.310 -3.371E-03
  24.00   16.30  12.27736  4.7210E-01    1.42    43.349 -3.340E-03
  25.00   16.99  12.23706  4.7331E-01    1.47    43.389 -3.307E-03
  26.00   17.67  12.19523  4.7457E-01    1.53    43.431 -3.273E-03
  27.00   18.36  12.15188  4.7589E-01    1.58    43.474 -3.238E-03
  28.00   19.04  12.10701  4.7727E-01    1.63    43.519 -3.202E-03
  29.00   19.73  12.06065  4.7871E-01    1.69    43.566 -3.164E-03
  30.00   20.42  12.01280  4.8020E-01    1.74    43.614 -3.126E-03
  31.00   21.11  11.96349  4.8175E-01    1.79    43.663 -3.086E-03
  32.00   21.80  11.91272  4.8336E-01    1.84    43.714 -3.046E-03
  33.00   22.49  11.86051  4.8503E-01    1.89    43.766 -3.004E-03
  34.00   23.18  11.80688  4.8676E-01    1.94    43.819 -2.962E-03
  35.00   23.87  11.75185  4.8855E-01    1.99    43.874 -2.918E-03
  36.00   24.56  11.69542  4.9041E-01    2.03    43.931 -2.874E-03
  37.00   25.26  11.63763  4.9233E-01    2.08    43.989 -2.829E-03
  38.00   25.95  11.57848  4.9431E-01    2.13    44.048 -2.782E-03
  39.00   26.65  11.51799  4.9636E-01    2.17    44.108 -2.735E-03
  40.00   27.34  11.45619  4.9848E-01    2.22    44.170 -2.687E-03
  41.00   28.04  11.39308  5.0067E-01    2.26    44.233 -2.639E-03
  42.00   28.74  11.32870  5.0293E-01    2.31    44.298 -2.589E-03
  43.00   29.44  11.26306  5.0526E-01    2.35    44.363 -2.539E-03
  44.00   30.14  11.19617  5.0766E-01    2.39    44.430 -2.488E-03
  45.00   30.85  11.12807  5.1013E-01    2.43    44.498 -2.437E-03
  46.00   31.55  11.05877  5.1268E-01    2.47    44.568 -2.384E-03
  47.00   32.26  10.98829  5.1531E-01    2.51    44.638 -2.331E-03
  48.00   32.96  10.91665  5.1802E-01    2.55    44.710 -2.278E-03
  49.00   33.67  10.84388  5.2081E-01    2.59    44.782 -2.224E-03
  50.00   34.38  10.76999  5.2368E-01    2.62    44.856 -2.169E-03
  51.00   35.09  10.69502  5.2663E-01    2.66    44.931 -2.114E-03
  52.00   35.81  10.61898  5.2967E-01    2.70    45.007 -2.058E-03
  53.00   36.52  10.54189  5.3279E-01    2.73    45.084 -2.002E-03
  54.00   37.24  10.46378  5.3601E-01    2.76    45.163 -1.945E-03
  55.00   37.95  10.38468  5.3932E-01    2.79    45.242 -1.888E-03
  56.00   38.67  10.30460  5.4272E-01    2.83    45.322 -1.831E-03
  57.00   39.39  10.22358  5.4622E-01    2.86    45.403 -1.773E-03
  58.00   40.12  10.14163  5.4982E-01    2.89    45.485 -1.714E-03
  59.00   40.84  10.05879  5.5352E-01    2.91    45.568 -1.656E-03
  60.00   41.57   9.97507  5.5732E-01    2.94    45.651 -1.597E-03
  61.00   42.30   9.89050  5.6123E-01    2.97    45.736 -1.538E-03
  62.00   43.03   9.80511  5.6525E-01    2.99    45.821 -1.479E-03
  63.00   43.76   9.71892  5.6938E-01    3.02    45.907 -1.419E-03
  64.00   44.49   9.63197  5.7362E-01    3.04    45.994 -1.359E-03
  65.00   45.23   9.54427  5.7798E-01    3.06    46.082 -1.299E-03
  66.00   45.97   9.45585  5.8246E-01    3.09    46.170 -1.239E-03
  67.00   46.71   9.36674  5.8707E-01    3.11    46.260 -1.179E-03
  68.00   47.45   9.27698  5.9181E-01    3.13    46.349 -1.118E-03
  69.00   48.20   9.18657  5.9667E-01    3.14    46.440 -1.058E-03
  70.00   48.95   9.09556  6.0167E-01    3.16    46.531 -9.976E-04
  71.00   49.70   9.00397  6.0681E-01    3.18    46.622 -9.371E-04
  72.00   50.45   8.91182  6.1210E-01    3.19    46.715 -8.766E-04
  73.00   51.21   8.81916  6.1753E-01    3.21    46.807 -8.161E-04
  74.00   51.97   8.72599  6.2311E-01    3.22    46.900 -7.557E-04
  75.00   52.73   8.63236  6.2885E-01    3.23    46.994 -6.953E-04
  76.00   53.49   8.53829  6.3474E-01    3.25    47.088 -6.349E-04
  77.00   54.26   8.44381  6.4081E-01    3.26    47.183 -5.747E-04
  78.00   55.03   8.34895  6.4704E-01    3.26    47.277 -5.146E-04
  79.00   55.81   8.25374  6.5345E-01    3.27    47.373 -4.546E-04
  80.00   56.58   8.15820  6.6004E-01    3.28    47.468 -3.948E-04
  81.00   57.36   8.06237  6.6682E-01    3.29    47.564 -3.352E-04
  82.00   58.15   7.96627  6.7379E-01    3.29    47.660 -2.758E-04
  83.00   58.94   7.86994  6.8096E-01    3.30    47.756 -2.165E-04
  84.00   59.73   7.77340  6.8833E-01    3.30    47.853 -1.575E-04
  85.00   60.52   7.67668  6.9592E-01    3.30    47.950 -9.879E-05
  86.00   61.32   7.57981  7.0372E-01    3.30    48.047 -4.031E-05
  87.00   62.12   7.48283  7.1175E-01    3.30    48.144  1.789E-05
  88.00   62.93   7.38576  7.2002E-01    3.30    48.241  7.579E-05
  89.00   63.74   7.28863  7.2853E-01    3.30    48.338  1.334E-04
  90.00   64.55   7.19147  7.3728E-01    3.30    48.435  1.906E-04
  91.00   65.37   7.09430  7.4630E-01    3.29    48.532  2.475E-04
  92.00   66.19   6.99717  7.5558E-01    3.29    48.629  3.041E-04
  93.00   67.02   6.90010  7.6514E-01    3.28    48.726  3.603E-04
  94.00   67.85   6.80312  7.7498E-01    3.28    48.823  4.161E-04
  95.00   68.69   6.70625  7.8512E-01    3.27    48.920  4.715E-04
  96.00   69.53   6.60953  7.9557E-01    3.26    49.017  5.265E-04
  97.00   70.38   6.51299  8.0633E-01    3.25    49.113  5.810E-04
  98.00   71.23   6.41666  8.1743E-01    3.24    49.210  6.351E-04
  99.00   72.09   6.32056  8.2886E-01    3.23    49.306  6.888E-04
 100.00   72.95   6.22473  8.4064E-01    3.22    49.402  7.420E-04
 101.00   73.82   6.12919  8.5279E-01    3.20    49.497  7.947E-04
 102.00   74.70   6.03398  8.6532E-01    3.19    49.592  8.470E-04
 103.00   75.58   5.93912  8.7824E-01    3.17    49.687  8.987E-04
 104.00   76.46   5.84464  8.9156E-01    3.16    49.782  9.500E-04
 105.00   77.36   5.75057  9.0531E-01    3.14    49.876  1.001E-03
 106.00   78.26   5.65694  9.1949E-01    3.12    49.969  1.051E-03
 107.00   79.16   5.56377  9.3413E-01    3.10    50.063  1.101E-03
 108.00   80.07   5.47111  9.4923E-01    3.08    50.155  1.150E-03
 109.00   80.99   5.37896  9.6482E-01    3.06    50.247  1.198E-03
 110.00   81.92   5.28737  9.8091E-01    3.04    50.339  1.246E-03
 111.00   82.86   5.19636  9.9753E-01    3.02    50.430  1.294E-03
 112.00   83.80   5.10596  1.0147E+00    2.99    50.520  1.341E-03
 113.00   84.75   5.01619  1.0324E+00    2.97    50.610  1.387E-03
 114.00   85.71   4.92708  1.0507E+00    2.94    50.699  1.433E-03
